customerName,otherExpenses,category,paymentMethod,status,totalAmount,notes,quantity,unitPrice,reportDate,productName,orderNumber,salesRegion,deliveryStatus
Retail Client,0.0,Exhaust system,Cash,Completed,0.0,Automated migration,0,18248.04,2025-04-17,Catalytic Converter,ORD945285,East,Delivered
Retail Client,0.0,Electrical system,Maya,Completed,0.0,Automated migration,0,27622.7,2025-04-17,ECU Module,ORD945334,North,Cancelled
Wholesale Client,0.0,Electrical system,Maya,Completed,0.0,Automated migration,0,14677.37,2025-04-17,ECU Module,ORD945335,East,Delivered
Wholesale Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,18481.09,2025-04-17,ECU Module,ORD945336,East,Cancelled
Retail Client,2116.67,Electrical system,Cash,Completed,25443.67,Automated migration,1,25443.67,2025-04-17,ECU Module,ORD945337,East,Delivered
Retail Client,0.0,Electrical system,Maya,Completed,0.0,Automated migration,0,16183.17,2025-04-17,ECU Module,ORD945338,North,Pending
Retail Client,7.22,Engine system,Check,Completed,191.49,Automated migration,1,191.49,2025-04-17,Oil Filter,ORD945418,West,Returned
Retail Client,0.0,Engine system,GCash,Completed,0.0,Automated migration,0,223.26,2025-04-17,Oil Filter,ORD945419,Central,Pending
Retail Client,12.76,Engine system,Maya,Completed,159.21,Automated migration,1,159.21,2025-04-17,Oil Filter,ORD945420,South,Returned
Retail Client,13.11,Engine system,Check,Completed,217.84,Automated migration,1,217.84,2025-04-17,Oil Filter,ORD945421,West,Pending
Retail Client,0.0,Engine system,GCash,Completed,0.0,Automated migration,0,239.34,2025-04-17,Oil Filter,ORD945422,Central,Cancelled
Wholesale Client,306.59,Suspension & traction,Cash,Completed,3979.21,Automated migration,1,3979.21,2025-04-17,Shock Absorber,ORD945512,Central,Pending
Wholesale Client,0.0,Suspension & traction,Maya,Completed,0.0,Automated migration,0,3118.18,2025-04-17,Shock Absorber,ORD945513,South,Cancelled
Retail Client,197.02,Suspension & traction,Bank Transfer,Completed,3718.45,Automated migration,1,3718.45,2025-04-17,Shock Absorber,ORD945514,West,Pending
Retail Client,306.04,Suspension & traction,GCash,Completed,3306.68,Automated migration,1,3306.68,2025-04-17,Shock Absorber,ORD945515,North,Returned
Wholesale Client,186.61,Suspension & traction,Maya,Completed,2916.28,Automated migration,1,2916.28,2025-04-17,Shock Absorber,ORD945516,East,Returned
Retail Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,9016.94,2025-04-17,Starter Motor,ORD945561,West,Pending
Retail Client,204.03,Drivetrain,GCash,Completed,2261.47,Automated migration,1,2261.47,2025-04-17,Wheel Bearing,ORD945606,Central,Delivered
Retail Client,0.0,Drivetrain,Maya,Completed,0.0,Automated migration,0,2130.03,2025-04-17,Wheel Bearing,ORD945607,North,Pending
Wholesale Client,398.68,Drivetrain,Check,Completed,6034.2,Automated migration,3,2011.4,2025-04-17,Wheel Bearing,ORD945608,West,Delivered
Wholesale Client,82.59,Drivetrain,Cash,Completed,1600.28,Automated migration,1,1600.28,2025-04-17,Wheel Bearing,ORD945609,North,Delivered
Wholesale Client,0.0,Drivetrain,Check,Completed,0.0,Automated migration,0,2475.2,2025-04-17,Wheel Bearing,ORD945610,Central,Pending
Wholesale Client,17.4,Engine system,Maya,Completed,334.88,Automated migration,1,334.88,2025-04-18,Air Filter,ORD945088,North,Cancelled
Wholesale Client,22.75,Engine system,Maya,Completed,293.2,Automated migration,1,293.2,2025-04-18,Air Filter,ORD945089,East,Returned
Retail Client,36.55,Engine system,GCash,Completed,470.52,Automated migration,2,235.26,2025-04-18,Air Filter,ORD945090,North,Pending
Retail Client,16.8,Engine system,Maya,Completed,334.1,Automated migration,1,334.1,2025-04-18,Air Filter,ORD945091,West,Cancelled
Retail Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,7202.92,2025-04-18,Battery,ORD945163,West,Delivered
Retail Client,0.0,Braking system,Maya,Completed,0.0,Automated migration,0,1455.3,2025-04-18,Brake Pads,ORD945220,Central,Returned
Wholesale Client,0.0,Braking system,GCash,Completed,0.0,Automated migration,0,1485.06,2025-04-18,Brake Pads,ORD945221,North,Delivered
Wholesale Client,0.0,Braking system,Bank Transfer,Completed,0.0,Automated migration,0,1226.59,2025-04-18,Brake Pads,ORD945222,Central,Returned
Wholesale Client,0.0,Exhaust system,Cash,Completed,0.0,Automated migration,0,23254.44,2025-04-18,Catalytic Converter,ORD945286,South,Delivered
Retail Client,0.0,Exhaust system,Check,Completed,0.0,Automated migration,0,21758.3,2025-04-18,Catalytic Converter,ORD945287,West,Returned
Retail Client,919.41,Electrical system,GCash,Completed,21555.72,Automated migration,1,21555.72,2025-04-18,ECU Module,ORD945339,West,Cancelled
Retail Client,0.0,Electrical system,Maya,Completed,0.0,Automated migration,0,21267.12,2025-04-18,ECU Module,ORD945340,East,Returned
Retail Client,18.95,Engine system,Check,Completed,235.28,Automated migration,1,235.28,2025-04-18,Oil Filter,ORD945423,Central,Returned
Wholesale Client,8.44,Engine system,GCash,Completed,152.99,Automated migration,1,152.99,2025-04-18,Oil Filter,ORD945424,West,Delivered
Retail Client,158.67,Suspension & traction,Maya,Completed,3496.18,Automated migration,1,3496.18,2025-04-18,Shock Absorber,ORD945517,Central,Pending
Retail Client,208.32,Suspension & traction,Maya,Completed,3261.27,Automated migration,1,3261.27,2025-04-18,Shock Absorber,ORD945518,East,Delivered
Wholesale Client,265.33,Suspension & traction,Maya,Completed,3505.76,Automated migration,1,3505.76,2025-04-18,Shock Absorber,ORD945519,North,Pending
Retail Client,745.83,Suspension & traction,Maya,Completed,12599.52,Automated migration,3,4199.84,2025-04-18,Shock Absorber,ORD945520,East,Cancelled
Wholesale Client,0.0,Suspension & traction,Cash,Completed,0.0,Automated migration,0,3277.99,2025-04-18,Shock Absorber,ORD945521,West,Pending
Retail Client,0.0,Suspension & traction,Cash,Completed,0.0,Automated migration,0,3484.81,2025-04-18,Shock Absorber,ORD945522,North,Cancelled
Wholesale Client,192.07,Suspension & traction,Cash,Completed,3644.93,Automated migration,1,3644.93,2025-04-18,Shock Absorber,ORD945523,North,Delivered
Wholesale Client,0.0,Drivetrain,Maya,Completed,0.0,Automated migration,0,2007.04,2025-04-18,Wheel Bearing,ORD945611,East,Pending
Wholesale Client,198.21,Drivetrain,Check,Completed,2127.1,Automated migration,1,2127.1,2025-04-18,Wheel Bearing,ORD945612,North,Cancelled
Retail Client,0.0,Electrical system,Cash,Completed,0.0,Automated migration,0,9717.32,2025-04-19,Alternator,ORD945146,North,Cancelled
Wholesale Client,586.36,Electrical system,Bank Transfer,Completed,10725.59,Automated migration,1,10725.59,2025-04-19,Alternator,ORD945147,Central,Cancelled
Retail Client,401.71,Braking system,Cash,Completed,8920.73,Automated migration,7,1274.39,2025-04-19,Brake Pads,ORD945223,West,Pending
Retail Client,61.68,Braking system,Maya,Completed,1291.04,Automated migration,1,1291.04,2025-04-19,Brake Pads,ORD945224,Central,Pending
Retail Client,341.32,Braking system,Cash,Completed,4329.66,Automated migration,3,1443.22,2025-04-19,Brake Pads,ORD945225,East,Returned
Retail Client,100.27,Braking system,GCash,Completed,1122.62,Automated migration,1,1122.62,2025-04-19,Brake Pads,ORD945226,East,Pending
Wholesale Client,0.0,Braking system,Check,Completed,0.0,Automated migration,0,1456.91,2025-04-19,Brake Pads,ORD945227,East,Cancelled
Wholesale Client,0.0,Exhaust system,Cash,Completed,0.0,Automated migration,0,19944.38,2025-04-19,Catalytic Converter,ORD945288,North,Returned
Wholesale Client,14.23,Engine system,GCash,Completed,164.8,Automated migration,1,164.8,2025-04-19,Oil Filter,ORD945425,South,Returned
Retail Client,1379.31,Suspension & traction,Maya,Completed,18402.75,Automated migration,5,3680.55,2025-04-19,Shock Absorber,ORD945524,North,Pending
Wholesale Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,9062.36,2025-04-19,Starter Motor,ORD945562,South,Pending
Retail Client,69.54,Drivetrain,Cash,Completed,1898.55,Automated migration,1,1898.55,2025-04-19,Wheel Bearing,ORD945613,East,Pending
Wholesale Client,26.28,Engine system,Maya,Completed,316.66,Automated migration,1,316.66,2025-04-20,Air Filter,ORD945092,North,Pending
Wholesale Client,35.55,Engine system,Bank Transfer,Completed,528.08,Automated migration,2,264.04,2025-04-20,Air Filter,ORD945093,East,Delivered
Wholesale Client,18.84,Engine system,Bank Transfer,Completed,221.87,Automated migration,1,221.87,2025-04-20,Air Filter,ORD945094,West,Returned
Retail Client,24.59,Engine system,Check,Completed,260.17,Automated migration,1,260.17,2025-04-20,Air Filter,ORD945095,North,Returned
Retail Client,0.0,Engine system,Check,Completed,0.0,Automated migration,0,225.06,2025-04-20,Air Filter,ORD945096,West,Delivered
Retail Client,0.0,Electrical system,Cash,Completed,0.0,Automated migration,0,5364.33,2025-04-20,Battery,ORD945164,Central,Returned
Wholesale Client,120.65,Braking system,Bank Transfer,Completed,1292.33,Automated migration,1,1292.33,2025-04-20,Brake Pads,ORD945228,Central,Delivered
Retail Client,0.0,Braking system,Cash,Completed,0.0,Automated migration,0,1066.98,2025-04-20,Brake Pads,ORD945229,South,Returned
Wholesale Client,0.0,Braking system,Maya,Completed,0.0,Automated migration,0,1020.23,2025-04-20,Brake Pads,ORD945230,West,Returned
Retail Client,0.0,Exhaust system,Maya,Completed,0.0,Automated migration,0,15426.64,2025-04-20,Catalytic Converter,ORD945289,South,Cancelled
Retail Client,0.0,Exhaust system,Bank Transfer,Completed,0.0,Automated migration,0,12961.55,2025-04-20,Catalytic Converter,ORD945290,Central,Returned
Wholesale Client,1209.29,Electrical system,GCash,Completed,17397.44,Automated migration,1,17397.44,2025-04-20,ECU Module,ORD945341,Central,Pending
Wholesale Client,0.0,Electrical system,Maya,Completed,0.0,Automated migration,0,26090.75,2025-04-20,ECU Module,ORD945342,South,Pending
Wholesale Client,20.5,Engine system,Cash,Completed,227.44,Automated migration,1,227.44,2025-04-20,Oil Filter,ORD945426,East,Pending
Wholesale Client,13.55,Engine system,Maya,Completed,197.49,Automated migration,1,197.49,2025-04-20,Oil Filter,ORD945427,East,Cancelled
Wholesale Client,0.0,Suspension & traction,Maya,Completed,0.0,Automated migration,0,3215.45,2025-04-20,Shock Absorber,ORD945525,Central,Delivered
Retail Client,612.75,Suspension & traction,Maya,Completed,7481.22,Automated migration,3,2493.74,2025-04-20,Shock Absorber,ORD945526,North,Delivered
Wholesale Client,0.0,Drivetrain,Bank Transfer,Completed,0.0,Automated migration,0,2647.03,2025-04-20,Wheel Bearing,ORD945614,South,Returned
Retail Client,0.0,Drivetrain,Cash,Completed,0.0,Automated migration,0,2502.82,2025-04-20,Wheel Bearing,ORD945615,East,Returned
Retail Client,20.98,Engine system,Cash,Completed,349.1,Automated migration,1,349.1,2025-04-21,Air Filter,ORD945097,North,Returned
Wholesale Client,21.91,Engine system,Check,Completed,318.2,Automated migration,1,318.2,2025-04-21,Air Filter,ORD945098,North,Returned
Wholesale Client,0.0,Engine system,Check,Completed,0.0,Automated migration,0,248.12,2025-04-21,Air Filter,ORD945099,West,Cancelled
Wholesale Client,0.0,Engine system,GCash,Completed,0.0,Automated migration,0,266.18,2025-04-21,Air Filter,ORD945100,West,Cancelled
Retail Client,85.55,Engine system,Check,Completed,1291.44,Automated migration,4,322.86,2025-04-21,Air Filter,ORD945101,South,Cancelled
Retail Client,0.0,Engine system,Cash,Completed,0.0,Automated migration,0,336.68,2025-04-21,Air Filter,ORD945102,West,Delivered
Wholesale Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,7074.54,2025-04-21,Alternator,ORD945148,North,Pending
Retail Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,6647.25,2025-04-21,Battery,ORD945165,South,Pending
Wholesale Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,7151.28,2025-04-21,Battery,ORD945166,South,Returned
Wholesale Client,0.0,Braking system,Check,Completed,0.0,Automated migration,0,1234.0,2025-04-21,Brake Pads,ORD945231,South,Pending
Retail Client,109.01,Braking system,Bank Transfer,Completed,1238.84,Automated migration,1,1238.84,2025-04-21,Brake Pads,ORD945232,Central,Returned
Retail Client,0.0,Braking system,Cash,Completed,0.0,Automated migration,0,1327.69,2025-04-21,Brake Pads,ORD945233,Central,Pending
Wholesale Client,88.09,Braking system,Maya,Completed,1585.3,Automated migration,1,1585.3,2025-04-21,Brake Pads,ORD945234,East,Delivered
Retail Client,0.0,Exhaust system,Maya,Completed,0.0,Automated migration,0,15765.45,2025-04-21,Catalytic Converter,ORD945291,South,Delivered
Retail Client,0.0,Exhaust system,GCash,Completed,0.0,Automated migration,0,20004.25,2025-04-21,Catalytic Converter,ORD945292,East,Returned
Retail Client,0.0,Electrical system,Maya,Completed,0.0,Automated migration,0,18445.95,2025-04-21,ECU Module,ORD945343,West,Delivered
Retail Client,0.0,Electrical system,Cash,Completed,0.0,Automated migration,0,26204.79,2025-04-21,ECU Module,ORD945344,South,Delivered
Retail Client,0.0,Engine system,Cash,Completed,0.0,Automated migration,0,146.67,2025-04-21,Oil Filter,ORD945428,South,Pending
Wholesale Client,12.34,Engine system,Check,Completed,148.01,Automated migration,1,148.01,2025-04-21,Oil Filter,ORD945429,North,Pending
Wholesale Client,0.0,Suspension & traction,Maya,Completed,0.0,Automated migration,0,2561.88,2025-04-21,Shock Absorber,ORD945527,East,Cancelled
Retail Client,317.24,Suspension & traction,Bank Transfer,Completed,3476.73,Automated migration,1,3476.73,2025-04-21,Shock Absorber,ORD945528,North,Delivered
Wholesale Client,216.42,Suspension & traction,Check,Completed,2498.35,Automated migration,1,2498.35,2025-04-21,Shock Absorber,ORD945529,North,Returned
Wholesale Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,10035.89,2025-04-21,Starter Motor,ORD945563,Central,Cancelled
Wholesale Client,207.08,Drivetrain,GCash,Completed,2831.03,Automated migration,1,2831.03,2025-04-21,Wheel Bearing,ORD945616,Central,Returned
Retail Client,237.08,Drivetrain,Bank Transfer,Completed,2838.11,Automated migration,1,2838.11,2025-04-21,Wheel Bearing,ORD945617,South,Delivered
Retail Client,27.53,Engine system,Cash,Completed,305.96,Automated migration,1,305.96,2025-04-22,Air Filter,ORD945103,Central,Returned
Wholesale Client,10.68,Engine system,Check,Completed,291.05,Automated migration,1,291.05,2025-04-22,Air Filter,ORD945104,West,Delivered
Retail Client,0.0,Engine system,GCash,Completed,0.0,Automated migration,0,230.73,2025-04-22,Air Filter,ORD945105,East,Returned
Retail Client,612.95,Electrical system,GCash,Completed,6874.91,Automated migration,1,6874.91,2025-04-22,Alternator,ORD945149,East,Cancelled
Retail Client,599.61,Electrical system,Bank Transfer,Completed,10209.7,Automated migration,1,10209.7,2025-04-22,Alternator,ORD945150,West,Pending
Retail Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,6940.99,2025-04-22,Battery,ORD945167,South,Cancelled
Retail Client,258.62,Braking system,Check,Completed,6677.6,Automated migration,5,1335.52,2025-04-22,Brake Pads,ORD945235,North,Delivered
Retail Client,65.26,Braking system,Cash,Completed,1563.01,Automated migration,1,1563.01,2025-04-22,Brake Pads,ORD945236,North,Pending
Retail Client,140.47,Braking system,Check,Completed,1550.08,Automated migration,1,1550.08,2025-04-22,Brake Pads,ORD945237,West,Delivered
Retail Client,0.0,Exhaust system,Cash,Completed,0.0,Automated migration,0,12828.52,2025-04-22,Catalytic Converter,ORD945293,Central,Delivered
Retail Client,1686.04,Electrical system,Bank Transfer,Completed,18789.16,Automated migration,1,18789.16,2025-04-22,ECU Module,ORD945345,West,Pending
Wholesale Client,0.0,Electrical system,Maya,Completed,0.0,Automated migration,0,23015.41,2025-04-22,ECU Module,ORD945346,East,Cancelled
Retail Client,22.02,Engine system,GCash,Completed,252.25,Automated migration,1,252.25,2025-04-22,Oil Filter,ORD945430,Central,Pending
Retail Client,12.01,Engine system,Bank Transfer,Completed,235.79,Automated migration,1,235.79,2025-04-22,Oil Filter,ORD945431,South,Returned
Wholesale Client,0.0,Suspension & traction,Cash,Completed,0.0,Automated migration,0,2585.61,2025-04-22,Shock Absorber,ORD945530,Central,Pending
Wholesale Client,244.08,Drivetrain,Bank Transfer,Completed,2762.1,Automated migration,1,2762.1,2025-04-22,Wheel Bearing,ORD945618,Central,Returned
Retail Client,1338.31,Drivetrain,Maya,Completed,14406.0,Automated migration,6,2401.0,2025-04-22,Wheel Bearing,ORD945619,South,Pending
Wholesale Client,0.0,Engine system,Maya,Completed,0.0,Automated migration,0,241.34,2025-04-23,Air Filter,ORD945106,East,Returned
Retail Client,25.23,Engine system,Cash,Completed,267.65,Automated migration,1,267.65,2025-04-23,Air Filter,ORD945107,South,Delivered
Wholesale Client,14.37,Engine system,Cash,Completed,359.99,Automated migration,1,359.99,2025-04-23,Air Filter,ORD945108,North,Delivered
Retail Client,13.64,Engine system,Cash,Completed,233.78,Automated migration,1,233.78,2025-04-23,Air Filter,ORD945109,South,Cancelled
Retail Client,14.44,Engine system,Check,Completed,352.08,Automated migration,1,352.08,2025-04-23,Air Filter,ORD945110,North,Pending
Retail Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,5557.11,2025-04-23,Battery,ORD945168,East,Delivered
Retail Client,710.09,Braking system,GCash,Completed,10174.71,Automated migration,7,1453.53,2025-04-23,Brake Pads,ORD945238,North,Cancelled
Retail Client,0.0,Braking system,Bank Transfer,Completed,0.0,Automated migration,0,1371.91,2025-04-23,Brake Pads,ORD945239,East,Pending
Wholesale Client,82.87,Braking system,GCash,Completed,1428.23,Automated migration,1,1428.23,2025-04-23,Brake Pads,ORD945240,East,Returned
