customerName,otherExpenses,category,paymentMethod,status,totalAmount,notes,quantity,unitPrice,reportDate,productName,orderNumber
Wholesale Client,0.0,Electrical system,Cash,Completed,0.0,Automated migration,0,6605.65,2025-04-29,Battery,ORD945171
Retail Client,0.0,Braking system,Check,Completed,0.0,Automated migration,0,1442.57,2025-04-29,Brake Pads,ORD945256
Wholesale Client,0.0,Braking system,Check,Completed,0.0,Automated migration,0,1264.52,2025-04-29,Brake Pads,ORD945257
Retail Client,0.0,Braking system,Cash,Completed,0.0,Automated migration,0,1350.46,2025-04-29,Brake Pads,ORD945258
Retail Client,0.0,Exhaust system,Maya,Completed,0.0,Automated migration,0,16814.56,2025-04-29,Catalytic Converter,ORD945304
Wholesale Client,0.0,Exhaust system,Maya,Completed,0.0,Automated migration,0,17349.37,2025-04-29,Catalytic Converter,ORD945305
Wholesale Client,9.13,Engine system,GCash,Completed,182.46,Automated migration,1,182.46,2025-04-29,Oil Filter,ORD945452
Wholesale Client,12.15,Engine system,Check,Completed,256.29,Automated migration,1,256.29,2025-04-29,Oil Filter,ORD945453
Wholesale Client,5.95,Engine system,Check,Completed,152.75,Automated migration,1,152.75,2025-04-29,Oil Filter,ORD945454
Wholesale Client,0.0,Engine system,Cash,Completed,0.0,Automated migration,0,188.07,2025-04-29,Oil Filter,ORD945455
Wholesale Client,0.0,Suspension & traction,Maya,Completed,0.0,Automated migration,0,2872.73,2025-04-29,Shock Absorber,ORD945542
Retail Client,273.6,Suspension & traction,Bank Transfer,Completed,3239.53,Automated migration,1,3239.53,2025-04-29,Shock Absorber,ORD945543
Retail Client,282.53,Suspension & traction,GCash,Completed,3087.61,Automated migration,1,3087.61,2025-04-29,Shock Absorber,ORD945544
Wholesale Client,312.4,Suspension & traction,Cash,Completed,3912.67,Automated migration,1,3912.67,2025-04-29,Shock Absorber,ORD945545
Wholesale Client,0.0,Suspension & traction,GCash,Completed,0.0,Automated migration,0,3744.01,2025-04-29,Shock Absorber,ORD945546
Wholesale Client,0.0,Suspension & traction,Check,Completed,0.0,Automated migration,0,2846.2,2025-04-29,Shock Absorber,ORD945547
Wholesale Client,235.24,Suspension & traction,GCash,Completed,3381.85,Automated migration,1,3381.85,2025-04-29,Shock Absorber,ORD945548
Retail Client,0.0,Drivetrain,Cash,Completed,0.0,Automated migration,0,2426.48,2025-04-29,Wheel Bearing,ORD945636
Retail Client,154.59,Drivetrain,Maya,Completed,1733.29,Automated migration,1,1733.29,2025-04-29,Wheel Bearing,ORD945637
Wholesale Client,0.0,Drivetrain,Check,Completed,0.0,Automated migration,0,2221.66,2025-04-29,Wheel Bearing,ORD945638
Wholesale Client,18.3,Engine system,Check,Completed,295.92,Automated migration,1,295.92,2025-04-30,Air Filter,ORD945123
Wholesale Client,576.37,Electrical system,Check,Completed,7675.68,Automated migration,1,7675.68,2025-04-30,Alternator,ORD945156
Retail Client,345.18,Braking system,Bank Transfer,Completed,5636.96,Automated migration,4,1409.24,2025-04-30,Brake Pads,ORD945259
Wholesale Client,823.66,Braking system,Bank Transfer,Completed,8843.31,Automated migration,9,982.59,2025-04-30,Brake Pads,ORD945260
Wholesale Client,127.42,Braking system,Cash,Completed,1398.7,Automated migration,1,1398.7,2025-04-30,Brake Pads,ORD945261
Retail Client,0.0,Braking system,Cash,Completed,0.0,Automated migration,0,1084.66,2025-04-30,Brake Pads,ORD945262
Retail Client,0.0,Braking system,Cash,Completed,0.0,Automated migration,0,1407.62,2025-04-30,Brake Pads,ORD945263
Wholesale Client,226.78,Braking system,GCash,Completed,2515.96,Automated migration,2,1257.98,2025-04-30,Brake Pads,ORD945264
Retail Client,0.0,Electrical system,Cash,Completed,0.0,Automated migration,0,14850.11,2025-04-30,ECU Module,ORD945363
Wholesale Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,21886.46,2025-04-30,ECU Module,ORD945364
Wholesale Client,0.0,Electrical system,Cash,Completed,0.0,Automated migration,0,24745.34,2025-04-30,ECU Module,ORD945365
Wholesale Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,24689.45,2025-04-30,ECU Module,ORD945366
Wholesale Client,13.32,Engine system,Check,Completed,234.24,Automated migration,1,234.24,2025-04-30,Oil Filter,ORD945456
Retail Client,12.3,Engine system,Bank Transfer,Completed,250.41,Automated migration,1,250.41,2025-04-30,Oil Filter,ORD945457
Retail Client,12.23,Engine system,Maya,Completed,197.7,Automated migration,1,197.7,2025-04-30,Oil Filter,ORD945458
Wholesale Client,18.99,Engine system,Cash,Completed,223.24,Automated migration,1,223.24,2025-04-30,Oil Filter,ORD945459
Wholesale Client,194.91,Suspension & traction,Cash,Completed,3982.53,Automated migration,1,3982.53,2025-04-30,Shock Absorber,ORD945549
Retail Client,313.83,Suspension & traction,Bank Transfer,Completed,4945.4,Automated migration,2,2472.7,2025-04-30,Shock Absorber,ORD945550
Wholesale Client,1519.02,Suspension & traction,Maya,Completed,24446.73,Automated migration,7,3492.39,2025-04-30,Shock Absorber,ORD945551
Retail Client,0.0,Suspension & traction,Maya,Completed,0.0,Automated migration,0,2989.75,2025-04-30,Shock Absorber,ORD945552
Wholesale Client,135.48,Drivetrain,Maya,Completed,1881.94,Automated migration,1,1881.94,2025-04-30,Wheel Bearing,ORD945639
Retail Client,137.84,Drivetrain,Bank Transfer,Completed,2807.43,Automated migration,1,2807.43,2025-04-30,Wheel Bearing,ORD945640
Wholesale Client,93.96,Drivetrain,Bank Transfer,Completed,1851.48,Automated migration,1,1851.48,2025-04-30,Wheel Bearing,ORD945641
Wholesale Client,0.0,Drivetrain,Maya,Completed,0.0,Automated migration,0,2416.39,2025-04-30,Wheel Bearing,ORD945642
Wholesale Client,28.18,Engine system,Check,Completed,303.55,Automated migration,1,303.55,2025-05-01,Air Filter,ORD945643
Retail Client,69.42,Engine system,Maya,Completed,1607.1,Automated migration,5,321.42,2025-05-01,Air Filter,ORD945644
Wholesale Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,9108.23,2025-05-01,Alternator,ORD945706
Wholesale Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,9638.94,2025-05-01,Alternator,ORD945707
Wholesale Client,0.0,Electrical system,Cash,Completed,0.0,Automated migration,0,6896.56,2025-05-01,Battery,ORD945737
Wholesale Client,69.57,Braking system,Cash,Completed,1476.67,Automated migration,1,1476.67,2025-05-01,Brake Pads,ORD945758
Retail Client,0.0,Braking system,Check,Completed,0.0,Automated migration,0,1033.12,2025-05-01,Brake Pads,ORD945759
Retail Client,0.0,Braking system,GCash,Completed,0.0,Automated migration,0,1100.82,2025-05-01,Brake Pads,ORD945760
Wholesale Client,0.0,Exhaust system,Bank Transfer,Completed,0.0,Automated migration,0,23733.34,2025-05-01,Catalytic Converter,ORD945840
Retail Client,0.0,Exhaust system,Maya,Completed,0.0,Automated migration,0,23432.46,2025-05-01,Catalytic Converter,ORD945841
Wholesale Client,0.0,Electrical system,Maya,Completed,0.0,Automated migration,0,23033.39,2025-05-01,ECU Module,ORD945883
Retail Client,0.0,Electrical system,Maya,Completed,0.0,Automated migration,0,17903.06,2025-05-01,ECU Module,ORD945884
Wholesale Client,10.61,Engine system,GCash,Completed,256.45,Automated migration,1,256.45,2025-05-01,Oil Filter,ORD945925
Retail Client,9.83,Engine system,Cash,Completed,258.78,Automated migration,1,258.78,2025-05-01,Oil Filter,ORD945926
Retail Client,12.69,Engine system,Check,Completed,143.25,Automated migration,1,143.25,2025-05-01,Oil Filter,ORD945927
Retail Client,354.06,Suspension & traction,Bank Transfer,Completed,3841.99,Automated migration,1,3841.99,2025-05-01,Shock Absorber,ORD946025
Retail Client,142.34,Suspension & traction,Check,Completed,3434.71,Automated migration,1,3434.71,2025-05-01,Shock Absorber,ORD946026
Retail Client,236.26,Suspension & traction,Bank Transfer,Completed,2575.59,Automated migration,1,2575.59,2025-05-01,Shock Absorber,ORD946027
Retail Client,0.0,Electrical system,Cash,Completed,0.0,Automated migration,0,7962.2,2025-05-01,Starter Motor,ORD946119
Retail Client,29.12,Engine system,Bank Transfer,Completed,325.25,Automated migration,1,325.25,2025-05-02,Air Filter,ORD945645
Retail Client,11.17,Engine system,GCash,Completed,225.26,Automated migration,1,225.26,2025-05-02,Air Filter,ORD945646
Wholesale Client,0.0,Engine system,Cash,Completed,0.0,Automated migration,0,229.1,2025-05-02,Air Filter,ORD945647
Wholesale Client,22.16,Engine system,Bank Transfer,Completed,332.85,Automated migration,1,332.85,2025-05-02,Air Filter,ORD945648
Wholesale Client,62.84,Engine system,Maya,Completed,1003.32,Automated migration,3,334.44,2025-05-02,Air Filter,ORD945649
Wholesale Client,0.0,Electrical system,Cash,Completed,0.0,Automated migration,0,7576.95,2025-05-02,Alternator,ORD945708
Retail Client,0.0,Braking system,Cash,Completed,0.0,Automated migration,0,1147.17,2025-05-02,Brake Pads,ORD945761
Wholesale Client,0.0,Braking system,Check,Completed,0.0,Automated migration,0,1458.69,2025-05-02,Brake Pads,ORD945762
Retail Client,91.57,Braking system,GCash,Completed,1045.65,Automated migration,1,1045.65,2025-05-02,Brake Pads,ORD945763
Wholesale Client,0.0,Exhaust system,Bank Transfer,Completed,0.0,Automated migration,0,23813.72,2025-05-02,Catalytic Converter,ORD945842
Wholesale Client,14.68,Engine system,Cash,Completed,185.2,Automated migration,1,185.2,2025-05-02,Oil Filter,ORD945928
Wholesale Client,9.08,Engine system,GCash,Completed,197.46,Automated migration,1,197.46,2025-05-02,Oil Filter,ORD945929
Wholesale Client,0.0,Engine system,Bank Transfer,Completed,0.0,Automated migration,0,247.37,2025-05-02,Oil Filter,ORD945930
Wholesale Client,15.88,Engine system,Bank Transfer,Completed,225.03,Automated migration,1,225.03,2025-05-02,Oil Filter,ORD945931
Retail Client,12.49,Engine system,Cash,Completed,206.0,Automated migration,1,206.0,2025-05-02,Oil Filter,ORD945932
Retail Client,0.0,Engine system,Cash,Completed,0.0,Automated migration,0,240.79,2025-05-02,Oil Filter,ORD945933
Wholesale Client,17.62,Engine system,Cash,Completed,204.15,Automated migration,1,204.15,2025-05-02,Oil Filter,ORD945934
Wholesale Client,0.0,Engine system,Bank Transfer,Completed,0.0,Automated migration,0,152.86,2025-05-02,Oil Filter,ORD945935
Wholesale Client,14.42,Engine system,Cash,Completed,164.01,Automated migration,1,164.01,2025-05-02,Oil Filter,ORD945936
Wholesale Client,0.0,Suspension & traction,Bank Transfer,Completed,0.0,Automated migration,0,3988.11,2025-05-02,Shock Absorber,ORD946028
Wholesale Client,165.86,Suspension & traction,Check,Completed,3431.19,Automated migration,1,3431.19,2025-05-02,Shock Absorber,ORD946029
Wholesale Client,0.0,Drivetrain,Check,Completed,0.0,Automated migration,0,2492.06,2025-05-02,Wheel Bearing,ORD946143
Wholesale Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,9135.66,2025-05-03,Alternator,ORD945709
Retail Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,7109.95,2025-05-03,Alternator,ORD945710
Wholesale Client,1628.27,Electrical system,GCash,Completed,31114.12,Automated migration,4,7778.53,2025-05-03,Battery,ORD945738
Retail Client,59.35,Braking system,GCash,Completed,1256.15,Automated migration,1,1256.15,2025-05-03,Brake Pads,ORD945764
Wholesale Client,0.0,Braking system,Maya,Completed,0.0,Automated migration,0,1533.98,2025-05-03,Brake Pads,ORD945765
Retail Client,78.02,Braking system,Check,Completed,1445.11,Automated migration,1,1445.11,2025-05-03,Brake Pads,ORD945766
Retail Client,0.0,Exhaust system,Bank Transfer,Completed,0.0,Automated migration,0,23298.02,2025-05-03,Catalytic Converter,ORD945843
Retail Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,26768.0,2025-05-03,ECU Module,ORD945885
Wholesale Client,8.63,Engine system,Check,Completed,147.04,Automated migration,1,147.04,2025-05-03,Oil Filter,ORD945937
Wholesale Client,223.88,Suspension & traction,Bank Transfer,Completed,2501.57,Automated migration,1,2501.57,2025-05-03,Shock Absorber,ORD946030
Retail Client,341.97,Suspension & traction,Bank Transfer,Completed,4030.14,Automated migration,1,4030.14,2025-05-03,Shock Absorber,ORD946031
Wholesale Client,240.86,Suspension & traction,GCash,Completed,3472.05,Automated migration,1,3472.05,2025-05-03,Shock Absorber,ORD946032
Retail Client,0.0,Electrical system,Cash,Completed,0.0,Automated migration,0,9014.93,2025-05-03,Starter Motor,ORD946120
Wholesale Client,0.0,Engine system,GCash,Completed,0.0,Automated migration,0,335.46,2025-05-04,Air Filter,ORD945650
Wholesale Client,0.0,Electrical system,Cash,Completed,0.0,Automated migration,0,6461.81,2025-05-04,Battery,ORD945739
Wholesale Client,0.0,Braking system,Check,Completed,0.0,Automated migration,0,1499.44,2025-05-04,Brake Pads,ORD945767
Wholesale Client,0.0,Braking system,GCash,Completed,0.0,Automated migration,0,1134.82,2025-05-04,Brake Pads,ORD945768
Wholesale Client,79.41,Braking system,Maya,Completed,1101.26,Automated migration,1,1101.26,2025-05-04,Brake Pads,ORD945769
Wholesale Client,0.0,Braking system,GCash,Completed,0.0,Automated migration,0,1257.94,2025-05-04,Brake Pads,ORD945770
Wholesale Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,27375.49,2025-05-04,ECU Module,ORD945886
Wholesale Client,10.71,Engine system,Bank Transfer,Completed,203.01,Automated migration,1,203.01,2025-05-04,Oil Filter,ORD945938
Retail Client,18.92,Engine system,Cash,Completed,212.94,Automated migration,1,212.94,2025-05-04,Oil Filter,ORD945939
Retail Client,193.16,Suspension & traction,Check,Completed,2788.72,Automated migration,1,2788.72,2025-05-04,Shock Absorber,ORD946033
Wholesale Client,501.22,Drivetrain,Check,Completed,6305.7,Automated migration,3,2101.9,2025-05-04,Wheel Bearing,ORD946144
Wholesale Client,28.77,Engine system,GCash,Completed,304.66,Automated migration,1,304.66,2025-05-05,Air Filter,ORD945651
Wholesale Client,24.41,Engine system,Check,Completed,271.83,Automated migration,1,271.83,2025-05-05,Air Filter,ORD945652
Wholesale Client,0.0,Engine system,Check,Completed,0.0,Automated migration,0,255.37,2025-05-05,Air Filter,ORD945653
Wholesale Client,23.94,Engine system,Cash,Completed,573.96,Automated migration,2,286.98,2025-05-05,Air Filter,ORD945654
Wholesale Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,12225.18,2025-05-05,Alternator,ORD945711
Retail Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,7089.21,2025-05-05,Alternator,ORD945712
Retail Client,0.0,Exhaust system,Cash,Completed,0.0,Automated migration,0,14721.01,2025-05-05,Catalytic Converter,ORD945844
Retail Client,0.0,Exhaust system,Check,Completed,0.0,Automated migration,0,14651.66,2025-05-05,Catalytic Converter,ORD945845
Wholesale Client,9.14,Engine system,Bank Transfer,Completed,143.31,Automated migration,1,143.31,2025-05-05,Oil Filter,ORD945940
Retail Client,11.95,Engine system,GCash,Completed,227.87,Automated migration,1,227.87,2025-05-05,Oil Filter,ORD945941
Retail Client,18.93,Engine system,Bank Transfer,Completed,239.83,Automated migration,1,239.83,2025-05-05,Oil Filter,ORD945942
Wholesale Client,20.2,Engine system,GCash,Completed,256.11,Automated migration,1,256.11,2025-05-05,Oil Filter,ORD945943
Retail Client,170.44,Suspension & traction,Cash,Completed,2418.12,Automated migration,1,2418.12,2025-05-05,Shock Absorber,ORD946034
Retail Client,150.21,Suspension & traction,Bank Transfer,Completed,2688.33,Automated migration,1,2688.33,2025-05-05,Shock Absorber,ORD946035
Wholesale Client,246.87,Suspension & traction,GCash,Completed,3260.03,Automated migration,1,3260.03,2025-05-05,Shock Absorber,ORD946036
Wholesale Client,87.3,Suspension & traction,Maya,Completed,2485.52,Automated migration,1,2485.52,2025-05-05,Shock Absorber,ORD946037
Retail Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,9197.34,2025-05-05,Starter Motor,ORD946121
Wholesale Client,17.75,Engine system,Cash,Completed,256.7,Automated migration,1,256.7,2025-05-06,Air Filter,ORD945655
Wholesale Client,0.0,Braking system,Check,Completed,0.0,Automated migration,0,1103.58,2025-05-06,Brake Pads,ORD945771
Retail Client,0.0,Exhaust system,GCash,Completed,0.0,Automated migration,0,23853.83,2025-05-06,Catalytic Converter,ORD945846
Wholesale Client,0.0,Electrical system,Maya,Completed,0.0,Automated migration,0,19242.05,2025-05-06,ECU Module,ORD945887
Wholesale Client,0.0,Electrical system,Maya,Completed,0.0,Automated migration,0,19997.89,2025-05-06,ECU Module,ORD945888
Wholesale Client,0.0,Engine system,Check,Completed,0.0,Automated migration,0,170.55,2025-05-06,Oil Filter,ORD945944
Wholesale Client,20.32,Engine system,Maya,Completed,217.5,Automated migration,1,217.5,2025-05-06,Oil Filter,ORD945945
Wholesale Client,9.55,Engine system,GCash,Completed,200.37,Automated migration,1,200.37,2025-05-06,Oil Filter,ORD945946
Retail Client,17.69,Engine system,Maya,Completed,202.82,Automated migration,1,202.82,2025-05-06,Oil Filter,ORD945947
Retail Client,169.21,Suspension & traction,GCash,Completed,3420.37,Automated migration,1,3420.37,2025-05-06,Shock Absorber,ORD946038
Retail Client,137.92,Suspension & traction,Maya,Completed,2726.98,Automated migration,1,2726.98,2025-05-06,Shock Absorber,ORD946039
Wholesale Client,221.12,Suspension & traction,Bank Transfer,Completed,2900.88,Automated migration,1,2900.88,2025-05-06,Shock Absorber,ORD946040
Wholesale Client,86.98,Engine system,GCash,Completed,1494.85,Automated migration,5,298.97,2025-05-07,Air Filter,ORD945656
Retail Client,19.8,Engine system,Bank Transfer,Completed,285.14,Automated migration,1,285.14,2025-05-07,Air Filter,ORD945657
Wholesale Client,0.0,Braking system,GCash,Completed,0.0,Automated migration,0,1186.43,2025-05-07,Brake Pads,ORD945772
Retail Client,0.0,Braking system,Maya,Completed,0.0,Automated migration,0,1255.15,2025-05-07,Brake Pads,ORD945773
Wholesale Client,0.0,Braking system,Maya,Completed,0.0,Automated migration,0,1309.84,2025-05-07,Brake Pads,ORD945774
