date,order_number,product_name,category,customer_type,quantity,unit_price,other_expenses,total_amount,payment_method
2025-07-02,ORD5658,Water Pump,Cooling,Retail,2,86.16,22.88,195.2,Bank transfer
2025-07-02,ORD5659,Shock Absorber,Suspension,Retail,3,110.82,0.0,332.46,Credit card
2025-07-02,ORD5660,Alternator,Electrical,Wholesale,19,216.01,29.82,4134.01,Credit card
2025-07-03,ORD5661,Fuel Pump,Fuel System,Corporate,18,108.96,0.0,1961.28,PayPal
2025-07-03,ORD5662,Battery,Electrical,Retail,2,147.17,0.0,294.34,Credit card
2025-07-03,ORD5663,Radiator,Cooling,Wholesale,49,140.32,0.0,6875.68,Credit card
2025-07-03,ORD5664,Engine Oil,Engine,Corporate,10,51.73,0.0,517.3,Cash
2025-07-04,ORD5665,Alternator,Electrical,Wholesale,37,303.0,12.23,11223.23,Bank transfer
2025-07-05,ORD5666,Control Arm,Suspension,Retail,3,116.38,24.39,373.53,PayPal
2025-07-05,ORD5667,Battery,Electrical,Retail,4,225.19,0.0,900.76,Credit card
2025-07-05,ORD5668,Shock Absorber,Suspension,Retail,2,144.62,76.51,365.75,Credit card
2025-07-06,ORD5669,Brake Pads,Braking system,Wholesale,19,73.5,0.0,1396.5,Cash
2025-07-07,ORD5670,Clutch Kit,Transmission,Retail,2,323.63,7.19,654.45,Cash
2025-07-07,ORD5671,Alternator,Electrical,Wholesale,23,276.0,17.47,6365.47,Cash
2025-07-07,ORD5672,Alternator,Electrical,Retail,2,219.53,79.46,518.52,Cash
2025-07-08,ORD5673,Clutch Kit,Transmission,Retail,5,375.24,45.92,1922.12,Cash
2025-07-08,ORD5674,Battery,Electrical,Retail,5,170.37,0.0,851.85,PayPal
2025-07-08,ORD5675,Fuel Pump,Fuel System,Retail,1,162.38,0.0,162.38,PayPal
2025-07-09,ORD5676,Radiator,Cooling,Corporate,5,153.1,0.0,765.5,Credit card
2025-07-09,ORD5677,Engine Oil,Engine,Retail,5,31.42,0.0,157.1,PayPal
2025-07-10,ORD5678,Engine Oil,Engine,Retail,1,36.27,0.0,36.27,Bank transfer
2025-07-11,ORD5679,Engine Oil,Engine,Retail,5,58.97,0.0,294.85,Bank transfer
2025-07-11,ORD5680,Radiator,Cooling,Retail,2,154.29,0.0,308.58,Cash
2025-07-11,ORD5681,Fuel Pump,Fuel System,Retail,5,163.69,0.0,818.45,Cash
2025-07-11,ORD5682,Water Pump,Cooling,Retail,4,79.07,0.0,316.28,Bank transfer
2025-07-12,ORD5683,Radiator,Cooling,Corporate,14,147.11,50.34,2109.88,Credit card
2025-07-12,ORD5684,Water Pump,Cooling,Corporate,15,69.88,64.12,1112.32,Credit card
2025-07-13,ORD5685,Water Pump,Cooling,Corporate,19,53.73,0.0,1020.87,Cash
2025-07-13,ORD5686,Brake Pads,Braking system,Retail,1,46.79,10.12,56.91,Credit card
2025-07-13,ORD5687,Water Pump,Cooling,Retail,3,69.8,26.98,236.38,PayPal
2025-07-13,ORD5688,Brake Pads,Braking system,Retail,2,71.78,53.8,197.36,Bank transfer
2025-07-14,ORD5689,Shock Absorber,Suspension,Wholesale,35,147.49,25.68,5187.83,PayPal
2025-07-14,ORD5690,Engine Oil,Engine,Retail,3,58.03,0.0,174.09,Cash
2025-07-14,ORD5691,Control Arm,Suspension,Wholesale,45,155.91,0.0,7015.95,Bank transfer
2025-07-15,ORD5692,Battery,Electrical,Retail,3,225.4,0.0,676.2,Bank transfer
2025-07-15,ORD5693,Radiator,Cooling,Retail,2,138.71,8.91,286.33,Bank transfer
2025-07-16,ORD5694,Oil Filter,Engine,Retail,4,21.39,0.0,85.56,Credit card
2025-07-16,ORD5695,Oil Filter,Engine,Retail,4,18.06,0.0,72.24,Bank transfer
2025-07-16,ORD5696,Battery,Electrical,Retail,1,240.82,0.0,240.82,PayPal
2025-07-17,ORD5697,Clutch Kit,Transmission,Retail,4,283.55,0.0,1134.2,PayPal
2025-07-17,ORD5698,Clutch Kit,Transmission,Retail,1,205.96,8.82,214.78,Bank transfer
2025-07-17,ORD5699,Oil Filter,Engine,Wholesale,39,10.51,26.81,436.7,Bank transfer
2025-07-18,ORD5700,Battery,Electrical,Retail,3,157.96,0.0,473.88,Bank transfer
2025-07-18,ORD5701,Fuel Pump,Fuel System,Retail,1,187.17,0.0,187.17,Bank transfer
2025-07-18,ORD5702,Shock Absorber,Suspension,Retail,2,92.38,0.0,184.76,PayPal
2025-07-18,ORD5703,Spark Plugs,Ignition,Wholesale,24,7.7,25.61,210.41,Cash
2025-07-19,ORD5704,Clutch Kit,Transmission,Retail,4,343.12,17.29,1389.77,Cash
2025-07-19,ORD5705,Water Pump,Cooling,Wholesale,11,41.87,0.0,460.57,PayPal
2025-07-19,ORD5706,Water Pump,Cooling,Retail,3,92.43,48.08,325.37,PayPal
2025-07-20,ORD5707,Engine Oil,Engine,Corporate,6,39.81,0.0,238.86,PayPal
2025-07-20,ORD5708,Clutch Kit,Transmission,Wholesale,27,206.11,79.42,5644.39,Cash
2025-07-20,ORD5709,Oil Filter,Engine,Corporate,15,18.4,52.11,328.11,Bank transfer
2025-07-21,ORD5710,Oil Filter,Engine,Corporate,17,14.85,0.0,252.45,Cash
2025-07-22,ORD5711,Radiator,Cooling,Wholesale,12,130.48,78.46,1644.22,Cash
2025-07-22,ORD5712,Radiator,Cooling,Corporate,7,83.89,75.49,662.72,Credit card
2025-07-22,ORD5713,Air Filter,Engine,Retail,3,17.73,37.98,91.17,Credit card
2025-07-22,ORD5714,Engine Oil,Engine,Retail,3,38.97,0.0,116.91,Cash
2025-07-23,ORD5715,Battery,Electrical,Retail,1,178.24,67.75,245.99,Credit card
2025-07-23,ORD5716,Water Pump,Cooling,Retail,4,80.88,0.0,323.52,Cash
2025-07-24,ORD5717,Water Pump,Cooling,Corporate,19,76.89,0.0,1460.91,Bank transfer
2025-07-24,ORD5718,Oil Filter,Engine,Retail,2,21.45,32.24,75.14,PayPal
2025-07-24,ORD5719,Spark Plugs,Ignition,Retail,3,10.38,78.02,109.16,Bank transfer
2025-07-24,ORD5720,Oil Filter,Engine,Retail,4,15.26,70.91,131.95,Credit card
2025-07-25,ORD5721,Brake Rotor,Braking system,Retail,3,98.76,0.0,296.28,Credit card
2025-07-26,ORD5722,Fuel Pump,Fuel System,Wholesale,24,189.53,78.64,4627.36,Credit card
2025-07-26,ORD5723,Clutch Kit,Transmission,Retail,5,398.3,0.0,1991.5,Credit card
2025-07-26,ORD5724,Shock Absorber,Suspension,Retail,1,105.67,38.45,144.12,Cash
2025-07-27,ORD5725,Battery,Electrical,Corporate,6,210.65,0.0,1263.9,Bank transfer
2025-07-28,ORD5726,Brake Rotor,Braking system,Retail,3,41.77,65.26,190.57,Credit card
2025-07-29,ORD5727,Oil Filter,Engine,Retail,1,15.99,0.0,15.99,Cash
2025-07-30,ORD5728,Engine Oil,Engine,Retail,2,51.27,10.95,113.49,Cash
2025-07-30,ORD5729,Control Arm,Suspension,Retail,5,127.57,0.0,637.85,Credit card
2025-07-30,ORD5730,Battery,Electrical,Retail,1,197.17,51.7,248.87,Cash
2025-07-30,ORD5731,Brake Pads,Braking system,Retail,1,60.03,0.0,60.03,Bank transfer
2025-07-31,ORD5732,Engine Oil,Engine,Wholesale,47,36.05,12.97,1707.32,Bank transfer
2025-08-01,ORD5733,Spark Plugs,Ignition,Retail,5,9.94,0.0,49.7,Cash
2025-08-01,ORD5734,Water Pump,Cooling,Retail,2,55.15,72.15,182.45,Cash
2025-08-01,ORD5735,Engine Oil,Engine,Retail,4,53.6,69.57,283.97,Cash
2025-08-01,ORD5736,Shock Absorber,Suspension,Wholesale,37,146.36,16.41,5431.73,Bank transfer
2025-08-02,ORD5737,Brake Pads,Braking system,Retail,4,56.41,0.0,225.64,Bank transfer
2025-08-02,ORD5738,Alternator,Electrical,Wholesale,38,333.79,0.0,12684.02,Bank transfer
2025-08-02,ORD5739,Battery,Electrical,Retail,4,108.69,0.0,434.76,Cash
2025-08-02,ORD5740,Control Arm,Suspension,Retail,3,82.83,0.0,248.49,Credit card
2025-08-03,ORD5741,Clutch Kit,Transmission,Wholesale,10,233.27,0.0,2332.7,PayPal
2025-08-03,ORD5742,Spark Plugs,Ignition,Retail,1,11.73,0.0,11.73,Credit card
2025-08-03,ORD5743,Battery,Electrical,Retail,3,186.26,0.0,558.78,Cash
2025-08-04,ORD5744,Oil Filter,Engine,Retail,2,16.04,41.4,73.48,Cash
2025-08-04,ORD5745,Radiator,Cooling,Retail,2,95.75,0.0,191.5,PayPal
2025-08-05,ORD5746,Spark Plugs,Ignition,Retail,3,8.61,0.0,25.83,PayPal
2025-08-05,ORD5747,Brake Pads,Braking system,Retail,1,35.2,0.0,35.2,Cash
2025-08-05,ORD5748,Spark Plugs,Ignition,Wholesale,42,7.3,55.68,362.28,Credit card
2025-08-06,ORD5749,Oil Filter,Engine,Wholesale,30,17.63,0.0,528.9,Credit card
2025-08-07,ORD5750,Spark Plugs,Ignition,Retail,4,7.93,8.89,40.61,Bank transfer
2025-08-07,ORD5751,Clutch Kit,Transmission,Retail,2,398.44,0.0,796.88,Credit card
2025-08-07,ORD5752,Shock Absorber,Suspension,Retail,5,139.61,0.0,698.05,Bank transfer
2025-08-07,ORD5753,Brake Rotor,Braking system,Retail,1,41.23,0.0,41.23,Bank transfer
2025-08-08,ORD5754,Battery,Electrical,Retail,5,247.2,46.37,1282.37,Bank transfer
2025-08-08,ORD5755,Control Arm,Suspension,Retail,5,91.13,23.98,479.63,Credit card
2025-08-08,ORD5756,Oil Filter,Engine,Retail,3,23.63,0.0,70.89,PayPal
2025-08-09,ORD5757,Alternator,Electrical,Retail,2,219.35,0.0,438.7,PayPal
2025-08-09,ORD5758,Spark Plugs,Ignition,Retail,5,12.96,53.4,118.2,Credit card
2025-08-09,ORD5759,Radiator,Cooling,Retail,1,122.66,0.0,122.66,Cash
2025-08-09,ORD5760,Shock Absorber,Suspension,Retail,5,121.5,47.69,655.19,PayPal
2025-08-10,ORD5761,Alternator,Electrical,Retail,5,327.29,71.29,1707.74,Cash
2025-08-10,ORD5762,Water Pump,Cooling,Wholesale,10,46.28,75.22,538.02,Cash
2025-08-10,ORD5763,Control Arm,Suspension,Corporate,17,128.49,42.12,2226.45,Bank transfer
2025-08-11,ORD5764,Spark Plugs,Ignition,Wholesale,36,9.11,0.0,327.96,Bank transfer
2025-08-11,ORD5765,Spark Plugs,Ignition,Retail,5,14.91,0.0,74.55,Bank transfer
2025-08-12,ORD5766,Air Filter,Engine,Wholesale,46,20.07,0.0,923.22,Cash
2025-08-12,ORD5767,Radiator,Cooling,Retail,2,181.65,0.0,363.3,Cash
2025-08-13,ORD5768,Radiator,Cooling,Retail,3,141.65,0.0,424.95,Bank transfer
2025-08-13,ORD5769,Control Arm,Suspension,Retail,2,111.02,62.84,284.88,Credit card
2025-08-13,ORD5770,Fuel Pump,Fuel System,Retail,1,150.15,37.53,187.68,PayPal
2025-08-14,ORD5771,Brake Pads,Braking system,Corporate,18,49.43,0.0,889.74,PayPal
2025-08-14,ORD5772,Engine Oil,Engine,Retail,4,58.44,46.75,280.51,Cash
2025-08-15,ORD5773,Brake Pads,Braking system,Retail,2,53.66,0.0,107.32,Cash
2025-08-16,ORD5774,Brake Pads,Braking system,Corporate,18,65.68,0.0,1182.24,Bank transfer
2025-08-16,ORD5775,Oil Filter,Engine,Retail,5,11.2,0.0,56.0,Credit card
2025-08-17,ORD5776,Oil Filter,Engine,Retail,3,24.35,71.86,144.91,PayPal
2025-08-18,ORD5777,Alternator,Electrical,Retail,2,297.67,65.79,661.13,Cash
2025-08-19,ORD5778,Brake Pads,Braking system,Retail,1,74.12,0.0,74.12,Credit card
2025-08-20,ORD5779,Engine Oil,Engine,Retail,5,56.51,65.6,348.15,PayPal
2025-08-20,ORD5780,Engine Oil,Engine,Retail,1,58.28,0.0,58.28,PayPal
2025-08-20,ORD5781,Oil Filter,Engine,Retail,3,10.45,0.0,31.35,Cash
2025-08-20,ORD5782,Battery,Electrical,Retail,5,235.14,0.0,1175.7,Bank transfer
2025-08-21,ORD5783,Radiator,Cooling,Retail,5,197.36,12.3,999.1,Bank transfer
2025-08-21,ORD5784,Air Filter,Engine,Retail,1,22.07,0.0,22.07,Cash
2025-08-21,ORD5785,Spark Plugs,Ignition,Retail,2,13.3,0.0,26.6,PayPal
2025-08-22,ORD5786,Shock Absorber,Suspension,Retail,4,74.93,0.0,299.72,Credit card
2025-08-22,ORD5787,Clutch Kit,Transmission,Wholesale,29,328.15,77.31,9593.66,Bank transfer
2025-08-22,ORD5788,Air Filter,Engine,Corporate,18,15.15,0.0,272.7,Credit card
2025-08-22,ORD5789,Clutch Kit,Transmission,Retail,1,406.57,0.0,406.57,Bank transfer
2025-08-23,ORD5790,Fuel Pump,Fuel System,Corporate,13,206.04,15.12,2693.64,PayPal
2025-08-23,ORD5791,Brake Rotor,Braking system,Retail,1,77.06,0.0,77.06,Credit card
2025-08-24,ORD5792,Spark Plugs,Ignition,Corporate,13,13.47,0.0,175.11,Credit card
2025-08-25,ORD5793,Fuel Pump,Fuel System,Retail,2,166.47,0.0,332.94,Cash
2025-08-26,ORD5794,Air Filter,Engine,Retail,2,17.03,0.0,34.06,PayPal
2025-08-27,ORD5795,Control Arm,Suspension,Wholesale,29,97.49,0.0,2827.21,PayPal
2025-08-27,ORD5796,Fuel Pump,Fuel System,Wholesale,45,128.04,0.0,5761.8,PayPal
2025-08-27,ORD5797,Air Filter,Engine,Retail,1,32.37,0.0,32.37,PayPal
2025-08-28,ORD5798,Oil Filter,Engine,Retail,4,12.49,10.92,60.88,Credit card
2025-08-29,ORD5799,Battery,Electrical,Retail,4,112.08,0.0,448.32,Credit card
2025-08-29,ORD5800,Fuel Pump,Fuel System,Retail,2,133.34,0.0,266.68,Credit card
2025-08-30,ORD5801,Brake Rotor,Braking system,Retail,4,56.96,22.05,249.89,Cash
2025-08-30,ORD5802,Brake Rotor,Braking system,Retail,4,41.04,63.88,228.04,Credit card
2025-08-30,ORD5803,Spark Plugs,Ignition,Retail,3,8.48,0.0,25.44,Cash
2025-08-31,ORD5804,Control Arm,Suspension,Retail,5,102.78,73.67,587.57,Credit card
2025-09-01,ORD5805,Brake Pads,Braking system,Retail,5,29.71,5.35,153.9,Bank transfer
2025-09-02,ORD5806,Oil Filter,Engine,Retail,4,23.81,0.0,95.24,Bank transfer
2025-09-02,ORD5807,Water Pump,Cooling,Wholesale,22,76.38,55.66,1736.02,Cash
2025-09-02,ORD5808,Oil Filter,Engine,Wholesale,37,17.28,60.12,699.48,Credit card
2025-09-03,ORD5809,Air Filter,Engine,Retail,3,21.54,22.36,86.98,PayPal
2025-09-03,ORD5810,Engine Oil,Engine,Wholesale,30,34.28,0.0,1028.4,Bank transfer
2025-09-03,ORD5811,Oil Filter,Engine,Wholesale,19,17.4,60.88,391.48,Cash
2025-09-04,ORD5812,Fuel Pump,Fuel System,Retail,1,213.62,0.0,213.62,Credit card
2025-09-04,ORD5813,Air Filter,Engine,Retail,2,33.26,0.0,66.52,Cash
2025-09-04,ORD5814,Radiator,Cooling,Retail,4,154.12,0.0,616.48,Credit card
2025-09-04,ORD5815,Engine Oil,Engine,Retail,1,45.62,0.0,45.62,Bank transfer
2025-09-05,ORD5816,Brake Rotor,Braking system,Retail,3,59.85,0.0,179.55,PayPal
2025-09-05,ORD5817,Spark Plugs,Ignition,Retail,4,13.55,54.96,109.16,Credit card
2025-09-05,ORD5818,Water Pump,Cooling,Retail,2,119.23,44.01,282.47,Bank transfer
2025-09-06,ORD5819,Radiator,Cooling,Retail,2,115.91,36.44,268.26,Credit card
2025-09-06,ORD5820,Engine Oil,Engine,Retail,5,49.59,23.15,271.1,Bank transfer
2025-09-06,ORD5821,Fuel Pump,Fuel System,Corporate,15,219.8,0.0,3297.0,Credit card
2025-09-07,ORD5822,Control Arm,Suspension,Retail,4,165.15,5.07,665.67,Bank transfer
2025-09-07,ORD5823,Air Filter,Engine,Retail,3,19.71,0.0,59.13,Bank transfer
2025-09-08,ORD5824,Control Arm,Suspension,Retail,3,72.66,0.0,217.98,Credit card
2025-09-08,ORD5825,Air Filter,Engine,Retail,2,19.22,0.0,38.44,Cash
2025-09-09,ORD5826,Brake Rotor,Braking system,Retail,1,43.79,9.72,53.51,PayPal
2025-09-09,ORD5827,Air Filter,Engine,Retail,1,16.63,73.52,90.15,PayPal
2025-09-09,ORD5828,Engine Oil,Engine,Wholesale,42,35.25,0.0,1480.5,PayPal
2025-09-09,ORD5829,Fuel Pump,Fuel System,Corporate,18,210.07,22.65,3803.91,Cash
2025-09-10,ORD5830,Engine Oil,Engine,Retail,5,30.37,74.74,226.59,PayPal
2025-09-10,ORD5831,Control Arm,Suspension,Retail,3,75.89,0.0,227.67,Credit card
2025-09-11,ORD5832,Water Pump,Cooling,Retail,5,55.65,0.0,278.25,PayPal
2025-09-11,ORD5833,Oil Filter,Engine,Retail,1,21.76,65.55,87.31,Credit card
2025-09-12,ORD5834,Shock Absorber,Suspension,Retail,4,134.12,0.0,536.48,PayPal
2025-09-12,ORD5835,Oil Filter,Engine,Wholesale,36,21.48,46.28,819.56,Cash
2025-09-12,ORD5836,Alternator,Electrical,Wholesale,18,159.2,0.0,2865.6,PayPal
2025-09-12,ORD5837,Alternator,Electrical,Retail,5,242.21,0.0,1211.05,Bank transfer
2025-09-13,ORD5838,Brake Pads,Braking system,Retail,3,78.6,37.63,273.43,PayPal
2025-09-13,ORD5839,Battery,Electrical,Wholesale,39,125.25,0.0,4884.75,PayPal
2025-09-13,ORD5840,Control Arm,Suspension,Retail,1,163.64,0.0,163.64,Cash
2025-09-13,ORD5841,Engine Oil,Engine,Retail,3,48.95,76.88,223.73,Credit card
2025-09-14,ORD5842,Brake Rotor,Braking system,Retail,1,99.2,51.64,150.84,Cash
2025-09-14,ORD5843,Battery,Electrical,Retail,4,121.08,71.66,555.98,Bank transfer
2025-09-14,ORD5844,Shock Absorber,Suspension,Retail,2,124.23,0.0,248.46,PayPal
2025-09-14,ORD5845,Clutch Kit,Transmission,Retail,4,349.51,0.0,1398.04,Credit card
2025-09-15,ORD5846,Brake Pads,Braking system,Retail,4,57.69,22.72,253.48,Bank transfer
2025-09-15,ORD5847,Clutch Kit,Transmission,Retail,2,325.48,0.0,650.96,Bank transfer
2025-09-15,ORD5848,Battery,Electrical,Wholesale,25,247.44,46.46,6232.46,Credit card
2025-09-16,ORD5849,Oil Filter,Engine,Retail,1,21.16,0.0,21.16,Credit card
2025-09-16,ORD5850,Brake Rotor,Braking system,Retail,4,92.98,0.0,371.92,Bank transfer
2025-09-16,ORD5851,Alternator,Electrical,Retail,3,167.1,0.0,501.3,PayPal
2025-09-16,ORD5852,Fuel Pump,Fuel System,Retail,3,122.55,11.02,378.67,Credit card
2025-09-17,ORD5853,Spark Plugs,Ignition,Wholesale,48,8.62,0.0,413.76,Cash
2025-09-17,ORD5854,Water Pump,Cooling,Wholesale,33,77.63,0.0,2561.79,PayPal
2025-09-17,ORD5855,Battery,Electrical,Wholesale,49,124.68,38.31,6147.63,Bank transfer
2025-09-18,ORD5856,Fuel Pump,Fuel System,Wholesale,38,138.32,49.02,5305.18,Cash
2025-09-19,ORD5857,Clutch Kit,Transmission,Retail,2,387.34,71.77,846.45,Bank transfer
2025-09-20,ORD5858,Radiator,Cooling,Retail,5,164.61,70.4,893.45,Credit card
2025-09-20,ORD5859,Clutch Kit,Transmission,Retail,4,358.5,0.0,1434.0,Cash
2025-09-21,ORD5860,Engine Oil,Engine,Retail,5,31.4,0.0,157.0,Cash
2025-09-21,ORD5861,Alternator,Electrical,Retail,1,151.5,0.0,151.5,Credit card
2025-09-21,ORD5862,Oil Filter,Engine,Retail,2,20.46,0.0,40.92,Bank transfer
2025-09-22,ORD5863,Radiator,Cooling,Retail,2,177.15,54.52,408.82,Credit card
2025-09-22,ORD5864,Fuel Pump,Fuel System,Corporate,9,173.18,0.0,1558.62,PayPal
2025-09-22,ORD5865,Alternator,Electrical,Corporate,13,177.16,47.21,2350.29,Cash
2025-09-22,ORD5866,Engine Oil,Engine,Retail,4,31.2,61.07,185.87,PayPal
2025-09-23,ORD5867,Air Filter,Engine,Wholesale,28,20.97,0.0,587.16,Cash
2025-09-23,ORD5868,Shock Absorber,Suspension,Corporate,17,115.14,0.0,1957.38,Bank transfer
2025-09-23,ORD5869,Control Arm,Suspension,Wholesale,31,126.85,0.0,3932.35,Cash
2025-09-24,ORD5870,Clutch Kit,Transmission,Wholesale,41,444.43,0.0,18221.63,Bank transfer
2025-09-24,ORD5871,Water Pump,Cooling,Retail,5,88.65,36.55,479.8,Credit card
2025-09-25,ORD5872,Brake Rotor,Braking system,Retail,5,54.69,48.02,321.47,Credit card
2025-09-25,ORD5873,Control Arm,Suspension,Retail,1,162.94,27.74,190.68,Bank transfer
2025-09-25,ORD5874,Shock Absorber,Suspension,Wholesale,17,123.21,0.0,2094.57,Bank transfer
2025-09-25,ORD5875,Fuel Pump,Fuel System,Retail,5,167.81,24.53,863.58,Cash
2025-09-26,ORD5876,Clutch Kit,Transmission,Retail,1,399.41,73.3,472.71,Bank transfer
2025-09-27,ORD5877,Brake Pads,Braking system,Retail,5,24.32,0.0,121.6,Bank transfer
2025-09-27,ORD5878,Clutch Kit,Transmission,Retail,1,396.79,61.79,458.58,Cash
2025-09-28,ORD5879,Engine Oil,Engine,Retail,5,42.3,0.0,211.5,PayPal
2025-09-28,ORD5880,Brake Pads,Braking system,Wholesale,11,78.09,20.46,879.45,Bank transfer
2025-09-28,ORD5881,Radiator,Cooling,Retail,4,160.55,0.0,642.2,PayPal
2025-09-28,ORD5882,Alternator,Electrical,Corporate,7,295.42,0.0,2067.94,Bank transfer
2025-09-29,ORD5883,Brake Rotor,Braking system,Retail,3,65.03,72.78,267.87,PayPal
2025-09-30,ORD5884,Fuel Pump,Fuel System,Retail,1,193.82,0.0,193.82,Credit card
2025-09-30,ORD5885,Air Filter,Engine,Wholesale,46,28.31,68.18,1370.44,Credit card
2025-09-30,ORD5886,Radiator,Cooling,Retail,3,196.87,9.68,600.29,PayPal
2025-09-30,ORD5887,Air Filter,Engine,Retail,4,26.41,71.54,177.18,Credit card
2025-10-01,ORD5888,Control Arm,Suspension,Retail,1,173.62,23.96,197.58,Cash
2025-10-01,ORD5889,Oil Filter,Engine,Retail,3,17.69,30.64,83.71,Bank transfer
2025-10-01,ORD5890,Engine Oil,Engine,Retail,4,45.25,42.24,223.24,Cash
2025-10-02,ORD5891,Spark Plugs,Ignition,Retail,3,10.1,14.3,44.6,Credit card
2025-10-03,ORD5892,Alternator,Electrical,Corporate,5,293.4,72.55,1539.55,PayPal
2025-10-03,ORD5893,Oil Filter,Engine,Wholesale,15,16.17,0.0,242.55,PayPal
2025-10-03,ORD5894,Engine Oil,Engine,Retail,2,42.95,9.87,95.77,PayPal
2025-10-04,ORD5895,Air Filter,Engine,Corporate,13,22.6,45.08,338.88,Bank transfer
2025-10-04,ORD5896,Oil Filter,Engine,Wholesale,45,12.87,0.0,579.15,Credit card
2025-10-04,ORD5897,Spark Plugs,Ignition,Retail,4,10.29,0.0,41.16,PayPal
2025-10-05,ORD5898,Fuel Pump,Fuel System,Retail,1,121.11,39.84,160.95,PayPal
2025-10-05,ORD5899,Air Filter,Engine,Wholesale,25,27.94,0.0,698.5,Bank transfer
2025-10-05,ORD5900,Brake Rotor,Braking system,Corporate,10,98.87,0.0,988.7,Credit card
2025-10-06,ORD5901,Fuel Pump,Fuel System,Wholesale,21,180.99,0.0,3800.79,Credit card
2025-10-06,ORD5902,Engine Oil,Engine,Retail,4,57.13,0.0,228.52,PayPal
2025-10-06,ORD5903,Water Pump,Cooling,Retail,5,87.79,0.0,438.95,Cash
2025-10-06,ORD5904,Battery,Electrical,Corporate,5,175.91,0.0,879.55,Cash
2025-10-07,ORD5905,Air Filter,Engine,Retail,4,21.77,22.12,109.2,PayPal
2025-10-07,ORD5906,Brake Rotor,Braking system,Wholesale,10,95.34,33.33,986.73,Cash
2025-10-07,ORD5907,Alternator,Electrical,Retail,3,213.69,21.85,662.92,PayPal
2025-10-08,ORD5908,Oil Filter,Engine,Retail,2,17.74,0.0,35.48,Credit card
2025-10-08,ORD5909,Battery,Electrical,Retail,1,155.99,0.0,155.99,Cash
2025-10-08,ORD5910,Alternator,Electrical,Retail,1,160.84,0.0,160.84,Bank transfer
2025-10-09,ORD5911,Brake Pads,Braking system,Retail,2,22.22,0.0,44.44,Cash
2025-10-09,ORD5912,Alternator,Electrical,Retail,1,215.28,34.4,249.68,PayPal
2025-10-09,ORD5913,Fuel Pump,Fuel System,Retail,4,168.62,51.54,726.02,Credit card
2025-10-10,ORD5914,Brake Pads,Braking system,Retail,1,45.67,0.0,45.67,PayPal
2025-10-10,ORD5915,Spark Plugs,Ignition,Wholesale,28,7.77,17.2,234.76,Bank transfer
2025-10-11,ORD5916,Alternator,Electrical,Retail,5,229.38,0.0,1146.9,Cash
2025-10-11,ORD5917,Alternator,Electrical,Retail,2,299.07,0.0,598.14,Credit card
2025-10-11,ORD5918,Alternator,Electrical,Retail,5,248.94,0.0,1244.7,PayPal
2025-10-11,ORD5919,Oil Filter,Engine,Corporate,17,18.99,18.58,341.41,Credit card
2025-10-12,ORD5920,Spark Plugs,Ignition,Retail,2,9.38,0.0,18.76,Cash
2025-10-13,ORD5921,Fuel Pump,Fuel System,Wholesale,25,161.1,0.0,4027.5,Bank transfer
2025-10-13,ORD5922,Brake Pads,Braking system,Wholesale,31,77.25,52.01,2446.76,Credit card
2025-10-13,ORD5923,Clutch Kit,Transmission,Wholesale,31,371.24,0.0,11508.44,Cash
2025-10-13,ORD5924,Shock Absorber,Suspension,Retail,1,130.42,0.0,130.42,PayPal
2025-10-14,ORD5925,Fuel Pump,Fuel System,Retail,3,165.2,0.0,495.6,Credit card
2025-10-14,ORD5926,Engine Oil,Engine,Retail,5,36.22,36.7,217.8,PayPal
2025-10-14,ORD5927,Alternator,Electrical,Corporate,16,259.85,76.74,4234.34,Credit card
2025-10-15,ORD5928,Spark Plugs,Ignition,Retail,3,8.39,0.0,25.17,Cash
2025-10-15,ORD5929,Fuel Pump,Fuel System,Wholesale,43,121.68,0.0,5232.24,PayPal
2025-10-15,ORD5930,Shock Absorber,Suspension,Corporate,6,129.88,0.0,779.28,Bank transfer
2025-10-16,ORD5931,Oil Filter,Engine,Retail,5,10.58,0.0,52.9,Bank transfer
2025-10-17,ORD5932,Control Arm,Suspension,Retail,2,160.69,0.0,321.38,Cash
2025-10-18,ORD5933,Air Filter,Engine,Corporate,10,17.11,0.0,171.1,Credit card
2025-10-18,ORD5934,Brake Rotor,Braking system,Retail,1,67.13,0.0,67.13,Bank transfer
2025-10-19,ORD5935,Battery,Electrical,Wholesale,40,189.61,24.41,7608.81,PayPal
2025-10-19,ORD5936,Oil Filter,Engine,Retail,2,17.89,0.0,35.78,Cash
2025-10-19,ORD5937,Shock Absorber,Suspension,Retail,4,118.95,73.6,549.4,Cash
2025-10-19,ORD5938,Battery,Electrical,Retail,1,169.47,49.29,218.76,PayPal
2025-10-20,ORD5939,Alternator,Electrical,Retail,5,289.81,0.0,1449.05,PayPal
2025-10-20,ORD5940,Clutch Kit,Transmission,Wholesale,42,341.14,65.08,14392.96,Cash
2025-10-20,ORD5941,Radiator,Cooling,Retail,5,149.23,0.0,746.15,PayPal
2025-10-20,ORD5942,Water Pump,Cooling,Retail,2,74.66,0.0,149.32,Credit card
2025-10-21,ORD5943,Clutch Kit,Transmission,Retail,2,253.26,0.0,506.52,Credit card
2025-10-21,ORD5944,Spark Plugs,Ignition,Retail,1,11.78,0.0,11.78,Credit card
2025-10-21,ORD5945,Fuel Pump,Fuel System,Retail,3,95.63,10.66,297.55,Bank transfer
